month,city_ascii,year,total_cases,confirmed_cases,city_ascii,lat,lng,admin_ascii,population,population_proper
10,acevedo,2014,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
8,acevedo,2014,2,0,acevedo,1.8047,-75.8897,huila,39877,39877
7,acevedo,2014,2,2,acevedo,1.8047,-75.8897,huila,39877,39877
9,acevedo,2014,2,2,acevedo,1.8047,-75.8897,huila,39877,39877
11,acevedo,2015,3,1,acevedo,1.8047,-75.8897,huila,39877,39877
8,acevedo,2015,4,0,acevedo,1.8047,-75.8897,huila,39877,39877
4,acevedo,2015,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
12,acevedo,2015,11,3,acevedo,1.8047,-75.8897,huila,39877,39877
1,acevedo,2015,2,0,acevedo,1.8047,-75.8897,huila,39877,39877
6,acevedo,2015,3,1,acevedo,1.8047,-75.8897,huila,39877,39877
7,acevedo,2015,2,0,acevedo,1.8047,-75.8897,huila,39877,39877
3,acevedo,2015,1,1,acevedo,1.8047,-75.8897,huila,39877,39877
10,acevedo,2015,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
9,acevedo,2015,3,0,acevedo,1.8047,-75.8897,huila,39877,39877
9,acevedo,2016,4,0,acevedo,1.8047,-75.8897,huila,39877,39877
2,acevedo,2016,21,1,acevedo,1.8047,-75.8897,huila,39877,39877
8,acevedo,2016,5,1,acevedo,1.8047,-75.8897,huila,39877,39877
6,acevedo,2016,7,1,acevedo,1.8047,-75.8897,huila,39877,39877
5,acevedo,2016,11,1,acevedo,1.8047,-75.8897,huila,39877,39877
3,acevedo,2016,12,5,acevedo,1.8047,-75.8897,huila,39877,39877
1,acevedo,2016,16,1,acevedo,1.8047,-75.8897,huila,39877,39877
12,acevedo,2016,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
4,acevedo,2016,4,0,acevedo,1.8047,-75.8897,huila,39877,39877
7,acevedo,2016,6,0,acevedo,1.8047,-75.8897,huila,39877,39877
5,acevedo,2017,2,0,acevedo,1.8047,-75.8897,huila,39877,39877
8,acevedo,2017,4,0,acevedo,1.8047,-75.8897,huila,39877,39877
7,acevedo,2017,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
9,acevedo,2017,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
1,acevedo,2017,2,0,acevedo,1.8047,-75.8897,huila,39877,39877
2,acevedo,2017,1,0,acevedo,1.8047,-75.8897,huila,39877,39877
12,achi,2007,6,0,achi,8.5692,-74.5561,bolivar,23051,23051
10,achi,2007,4,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2007,5,1,achi,8.5692,-74.5561,bolivar,23051,23051
11,achi,2007,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2007,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2007,5,0,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2007,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2008,5,1,achi,8.5692,-74.5561,bolivar,23051,23051
12,achi,2008,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2008,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2008,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2008,4,0,achi,8.5692,-74.5561,bolivar,23051,23051
10,achi,2008,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2008,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2008,4,1,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2008,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2008,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2008,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2009,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
12,achi,2009,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2009,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2009,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2009,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2010,17,0,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2010,9,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2010,4,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2010,5,0,achi,8.5692,-74.5561,bolivar,23051,23051
11,achi,2010,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2010,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2010,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2010,2,1,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2010,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2011,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2011,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2011,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2011,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2011,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
10,achi,2012,2,2,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2012,3,1,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2012,2,2,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2012,6,4,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2012,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2012,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2013,2,2,achi,8.5692,-74.5561,bolivar,23051,23051
12,achi,2013,2,1,achi,8.5692,-74.5561,bolivar,23051,23051
11,achi,2013,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2014,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2014,4,2,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2014,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2014,4,2,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2014,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2014,2,2,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2014,6,5,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2014,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
11,achi,2014,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
10,achi,2014,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
10,achi,2015,15,2,achi,8.5692,-74.5561,bolivar,23051,23051
11,achi,2015,6,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2015,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2015,3,0,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2015,5,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2015,5,1,achi,8.5692,-74.5561,bolivar,23051,23051
12,achi,2015,4,1,achi,8.5692,-74.5561,bolivar,23051,23051
9,achi,2015,4,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2015,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
3,achi,2016,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
4,achi,2016,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
8,achi,2016,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2016,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
12,achi,2016,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
5,achi,2016,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2016,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
1,achi,2017,1,1,achi,8.5692,-74.5561,bolivar,23051,23051
6,achi,2017,2,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,achi,2017,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
7,achi,2017,1,0,achi,8.5692,-74.5561,bolivar,23051,23051
2,agrado,2007,4,2,agrado,2.2573,-75.7714,huila,,
6,agrado,2007,5,0,agrado,2.2573,-75.7714,huila,,
4,agrado,2007,6,0,agrado,2.2573,-75.7714,huila,,
5,agrado,2007,11,0,agrado,2.2573,-75.7714,huila,,
8,agrado,2007,1,0,agrado,2.2573,-75.7714,huila,,
1,agrado,2007,1,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2008,2,1,agrado,2.2573,-75.7714,huila,,
9,agrado,2008,2,0,agrado,2.2573,-75.7714,huila,,
11,agrado,2008,1,1,agrado,2.2573,-75.7714,huila,,
12,agrado,2008,1,0,agrado,2.2573,-75.7714,huila,,
12,agrado,2009,1,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2009,2,1,agrado,2.2573,-75.7714,huila,,
9,agrado,2009,1,1,agrado,2.2573,-75.7714,huila,,
1,agrado,2010,1,1,agrado,2.2573,-75.7714,huila,,
8,agrado,2010,1,1,agrado,2.2573,-75.7714,huila,,
7,agrado,2010,1,1,agrado,2.2573,-75.7714,huila,,
11,agrado,2011,1,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2011,1,0,agrado,2.2573,-75.7714,huila,,
4,agrado,2011,1,1,agrado,2.2573,-75.7714,huila,,
1,agrado,2011,1,1,agrado,2.2573,-75.7714,huila,,
5,agrado,2011,2,0,agrado,2.2573,-75.7714,huila,,
11,agrado,2012,18,0,agrado,2.2573,-75.7714,huila,,
12,agrado,2012,9,0,agrado,2.2573,-75.7714,huila,,
7,agrado,2012,3,1,agrado,2.2573,-75.7714,huila,,
4,agrado,2012,3,3,agrado,2.2573,-75.7714,huila,,
6,agrado,2012,10,4,agrado,2.2573,-75.7714,huila,,
2,agrado,2012,1,0,agrado,2.2573,-75.7714,huila,,
8,agrado,2012,15,3,agrado,2.2573,-75.7714,huila,,
10,agrado,2012,10,1,agrado,2.2573,-75.7714,huila,,
9,agrado,2012,8,0,agrado,2.2573,-75.7714,huila,,
5,agrado,2012,2,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2012,1,0,agrado,2.2573,-75.7714,huila,,
12,agrado,2013,8,1,agrado,2.2573,-75.7714,huila,,
10,agrado,2013,2,0,agrado,2.2573,-75.7714,huila,,
9,agrado,2013,5,0,agrado,2.2573,-75.7714,huila,,
2,agrado,2013,6,2,agrado,2.2573,-75.7714,huila,,
4,agrado,2013,7,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2013,3,0,agrado,2.2573,-75.7714,huila,,
5,agrado,2013,3,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2013,3,0,agrado,2.2573,-75.7714,huila,,
8,agrado,2013,4,0,agrado,2.2573,-75.7714,huila,,
1,agrado,2013,3,0,agrado,2.2573,-75.7714,huila,,
11,agrado,2013,3,0,agrado,2.2573,-75.7714,huila,,
7,agrado,2013,2,1,agrado,2.2573,-75.7714,huila,,
7,agrado,2014,4,3,agrado,2.2573,-75.7714,huila,,
4,agrado,2014,7,3,agrado,2.2573,-75.7714,huila,,
9,agrado,2014,2,2,agrado,2.2573,-75.7714,huila,,
5,agrado,2014,1,0,agrado,2.2573,-75.7714,huila,,
8,agrado,2014,4,3,agrado,2.2573,-75.7714,huila,,
12,agrado,2014,2,1,agrado,2.2573,-75.7714,huila,,
3,agrado,2014,2,1,agrado,2.2573,-75.7714,huila,,
11,agrado,2014,1,0,agrado,2.2573,-75.7714,huila,,
1,agrado,2014,1,1,agrado,2.2573,-75.7714,huila,,
2,agrado,2014,1,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2014,1,1,agrado,2.2573,-75.7714,huila,,
8,agrado,2015,5,0,agrado,2.2573,-75.7714,huila,,
12,agrado,2015,10,1,agrado,2.2573,-75.7714,huila,,
11,agrado,2015,14,0,agrado,2.2573,-75.7714,huila,,
10,agrado,2015,2,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2015,4,0,agrado,2.2573,-75.7714,huila,,
2,agrado,2015,4,1,agrado,2.2573,-75.7714,huila,,
1,agrado,2015,4,0,agrado,2.2573,-75.7714,huila,,
5,agrado,2015,5,0,agrado,2.2573,-75.7714,huila,,
7,agrado,2015,2,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2015,3,0,agrado,2.2573,-75.7714,huila,,
9,agrado,2015,1,0,agrado,2.2573,-75.7714,huila,,
4,agrado,2015,2,0,agrado,2.2573,-75.7714,huila,,
10,agrado,2016,1,0,agrado,2.2573,-75.7714,huila,,
2,agrado,2016,40,2,agrado,2.2573,-75.7714,huila,,
8,agrado,2016,3,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2016,8,1,agrado,2.2573,-75.7714,huila,,
1,agrado,2016,17,1,agrado,2.2573,-75.7714,huila,,
9,agrado,2016,5,0,agrado,2.2573,-75.7714,huila,,
7,agrado,2016,7,0,agrado,2.2573,-75.7714,huila,,
4,agrado,2016,1,0,agrado,2.2573,-75.7714,huila,,
6,agrado,2016,1,0,agrado,2.2573,-75.7714,huila,,
12,agrado,2016,2,0,agrado,2.2573,-75.7714,huila,,
11,agrado,2016,2,0,agrado,2.2573,-75.7714,huila,,
9,agrado,2017,1,0,agrado,2.2573,-75.7714,huila,,
3,agrado,2017,1,0,agrado,2.2573,-75.7714,huila,,
1,agua de dios,2007,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2007,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2007,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2007,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2008,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2008,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2008,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2008,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2008,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2009,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2009,3,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2009,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2010,5,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2010,3,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2010,12,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2010,5,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2010,8,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2010,6,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2010,4,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2010,7,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2010,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2010,11,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2011,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2011,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2012,5,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2012,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2012,9,7,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2012,11,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2012,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2012,9,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2012,5,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2012,6,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2012,4,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2012,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2012,2,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2012,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2013,6,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2013,16,9,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2013,9,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2013,12,6,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2013,2,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2013,2,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2013,3,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2013,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2013,4,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2013,6,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2013,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2013,4,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2014,29,17,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2014,9,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2014,25,8,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2014,24,13,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2014,5,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
,agua de dios,2014,3,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2014,10,5,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2014,6,6,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2014,9,5,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2014,7,7,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2014,6,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2014,3,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2014,4,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
11,agua de dios,2015,10,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2015,2,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2015,8,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2015,7,4,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2015,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2015,3,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2015,5,5,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2015,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2015,2,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2015,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2015,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
1,agua de dios,2016,5,5,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
5,agua de dios,2016,2,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2016,5,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2016,4,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
2,agua de dios,2016,3,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2016,3,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
3,agua de dios,2016,2,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2016,3,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
4,agua de dios,2016,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,agua de dios,2017,5,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
6,agua de dios,2017,3,3,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
9,agua de dios,2017,1,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
10,agua de dios,2017,3,2,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
8,agua de dios,2017,2,0,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
12,agua de dios,2017,1,1,agua de dios,4.3781,-74.6683,cundinamarca,10995,10995
7,aguachica,2007,6,4,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2007,2,0,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2007,10,4,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2007,4,1,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2007,4,0,aguachica,8.3067,-73.6153,cesar,109621,109621
3,aguachica,2007,3,3,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2007,1,0,aguachica,8.3067,-73.6153,cesar,109621,109621
6,aguachica,2007,3,0,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2007,9,6,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2007,3,1,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2007,2,0,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2007,2,0,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2008,3,2,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2008,7,1,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2008,8,2,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2008,9,2,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2008,3,0,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2008,6,3,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2008,5,3,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2008,5,1,aguachica,8.3067,-73.6153,cesar,109621,109621
7,aguachica,2008,6,0,aguachica,8.3067,-73.6153,cesar,109621,109621
6,aguachica,2008,4,0,aguachica,8.3067,-73.6153,cesar,109621,109621
,aguachica,2008,1,0,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2008,7,2,aguachica,8.3067,-73.6153,cesar,109621,109621
3,aguachica,2008,2,1,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2009,7,5,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2009,8,2,aguachica,8.3067,-73.6153,cesar,109621,109621
7,aguachica,2009,7,1,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2009,2,1,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2009,3,1,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2009,7,2,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2009,4,3,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2010,16,3,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2010,27,8,aguachica,8.3067,-73.6153,cesar,109621,109621
7,aguachica,2010,21,5,aguachica,8.3067,-73.6153,cesar,109621,109621
3,aguachica,2010,32,5,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2010,15,3,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2010,13,5,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2010,5,3,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2010,21,4,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2010,12,7,aguachica,8.3067,-73.6153,cesar,109621,109621
6,aguachica,2010,29,5,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2010,32,8,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2010,6,1,aguachica,8.3067,-73.6153,cesar,109621,109621
6,aguachica,2011,66,25,aguachica,8.3067,-73.6153,cesar,109621,109621
7,aguachica,2011,41,17,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2011,20,3,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2011,27,19,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2011,15,9,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2011,22,10,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2011,23,7,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2011,29,0,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2011,28,8,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2011,9,4,aguachica,8.3067,-73.6153,cesar,109621,109621
3,aguachica,2011,9,2,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2011,4,3,aguachica,8.3067,-73.6153,cesar,109621,109621
12,aguachica,2012,58,12,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2012,32,11,aguachica,8.3067,-73.6153,cesar,109621,109621
7,aguachica,2012,88,29,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2012,44,12,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2012,88,29,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2012,66,26,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2012,19,6,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2012,26,6,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2012,66,14,aguachica,8.3067,-73.6153,cesar,109621,109621
6,aguachica,2012,46,13,aguachica,8.3067,-73.6153,cesar,109621,109621
3,aguachica,2012,18,8,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2012,20,3,aguachica,8.3067,-73.6153,cesar,109621,109621
2,aguachica,2013,42,12,aguachica,8.3067,-73.6153,cesar,109621,109621
11,aguachica,2013,46,9,aguachica,8.3067,-73.6153,cesar,109621,109621
1,aguachica,2013,49,14,aguachica,8.3067,-73.6153,cesar,109621,109621
8,aguachica,2013,39,14,aguachica,8.3067,-73.6153,cesar,109621,109621
5,aguachica,2013,54,17,aguachica,8.3067,-73.6153,cesar,109621,109621
10,aguachica,2013,41,15,aguachica,8.3067,-73.6153,cesar,109621,109621
9,aguachica,2013,46,21,aguachica,8.3067,-73.6153,cesar,109621,109621
4,aguachica,2013,69,23,aguachica,8.3067,-73.6153,cesar,109621,109621
